time(s),ch0(V),ch1(V),ch2(V),ch3(V)
2.8622,2.19299316,,,
2.8624,2.19299316,,,
2.8626,2.19299316,,,
2.8628,2.19299316,,,
2.863,2.19268799,,,
2.8632,2.19299316,,,
2.8634,2.19299316,,,
2.8636,2.19299316,,,
2.8638,2.19299316,,,
2.864,2.19299316,,,
2.8642,2.19299316,,,
2.8644,2.19299316,,,
2.8646,2.19268799,,,
2.8648,2.19299316,,,
2.865,2.19268799,,,
2.8652,2.19299316,,,
2.8654,2.19299316,,,
2.8656,2.19299316,,,
2.8658,2.19299316,,,
2.866,2.19268799,,,
2.8662,2.19299316,,,
2.8664,2.19299316,,,
2.8666,2.19299316,,,
2.8668,2.19299316,,,
2.867,2.19268799,,,
2.8672,2.19299316,,,
2.8674,2.19268799,,,
2.8676,2.19268799,,,
2.8678,2.19268799,,,
2.868,2.19268799,,,
2.8682,2.19299316,,,
2.8684,2.19268799,,,
2.8686,2.19299316,,,
2.8688,2.19299316,,,
2.869,2.19268799,,,
2.8692,2.19299316,,,
2.8694,2.19268799,,,
2.8696,2.19299316,,,
2.8698,2.19299316,,,
2.87,2.19299316,,,
2.8702,2.19268799,,,
2.8704,2.19268799,,,
2.8706,2.19268799,,,
2.8708,2.19299316,,,
2.871,2.19268799,,,
2.8712,2.19268799,,,
2.8714,2.19299316,,,
2.8716,2.19268799,,,
2.8718,2.19299316,,,
2.872,2.19268799,,,
2.8722,2.19268799,,,
2.8724,2.19299316,,,
2.8726,2.19299316,,,
2.8728,2.19299316,,,
2.873,2.19299316,,,
2.8732,2.19268799,,,
2.8734,2.19268799,,,
2.8736,2.19299316,,,
2.8738,2.19268799,,,
2.874,2.19299316,,,
2.8742,2.19268799,,,
2.8744,2.19299316,,,
2.8746,2.19268799,,,
2.8748,2.19299316,,,
2.875,2.19268799,,,
2.8752,2.19268799,,,
2.8754,2.19299316,,,
2.8756,2.19268799,,,
2.8758,2.19268799,,,
2.876,2.19268799,,,
2.8762,2.19268799,,,
2.8764,2.19299316,,,
2.8766,2.19299316,,,
2.8768,2.19299316,,,
2.877,2.19299316,,,
2.8772,2.19299316,,,
2.8774,2.19299316,,,
2.8776,2.19299316,,,
2.8778,2.19268799,,,
2.878,2.19268799,,,
2.8782,2.19299316,,,
2.8784,2.19299316,,,
2.8786,2.19268799,,,
2.8788,2.19299316,,,
2.879,2.19299316,,,
2.8792,2.19268799,,,
2.8794,2.19268799,,,
2.8796,2.19299316,,,
2.8798,2.19268799,,,
2.88,2.19268799,,,
2.8802,2.19299316,,,
2.8804,2.19299316,,,
2.8806,2.19299316,,,
2.8808,2.19299316,,,
2.881,2.19299316,,,
2.8812,2.19299316,,,
2.8814,2.19299316,,,
2.8816,2.19299316,,,
2.8818,2.19299316,,,
2.882,2.19299316,,,
2.8822,2.19299316,,,
2.8824,2.19299316,,,
2.8826,2.19299316,,,
2.8828,2.19268799,,,
2.883,2.19299316,,,
2.8832,2.19268799,,,
2.8834,2.19299316,,,
2.8836,2.19299316,,,
2.8838,2.19299316,,,
2.884,2.19299316,,,
2.8842,2.19268799,,,
2.8844,2.19268799,,,
2.8846,2.19299316,,,
2.8848,2.19268799,,,
2.885,2.19299316,,,
2.8852,2.19268799,,,
2.8854,2.19299316,,,
2.8856,2.19299316,,,
2.8858,2.19268799,,,
2.886,2.19299316,,,
2.8862,2.19268799,,,
2.8864,2.19299316,,,
2.8866,2.19299316,,,
2.8868,2.19299316,,,
2.887,2.19299316,,,
2.8872,2.19268799,,,
2.8874,2.19299316,,,
2.8876,2.19299316,,,
2.8878,2.19299316,,,
2.888,2.19268799,,,
2.8882,2.19299316,,,
2.8884,2.19299316,,,
2.8886,2.19268799,,,
2.8888,2.19268799,,,
2.889,2.19299316,,,
2.8892,2.19268799,,,
2.8894,2.19268799,,,
2.8896,2.19268799,,,
2.8898,2.19268799,,,
2.89,2.19268799,,,
2.8902,2.19299316,,,
2.8904,2.19299316,,,
2.8906,2.19268799,,,
2.8908,2.19299316,,,
2.891,2.19299316,,,
2.8912,2.19299316,,,
2.8914,2.19268799,,,
2.8916,2.19299316,,,
2.8918,2.19299316,,,
2.892,2.19299316,,,
2.8922,2.19299316,,,
2.8924,2.19299316,,,
2.8926,2.19299316,,,
2.8928,2.19268799,,,
2.893,2.19299316,,,
2.8932,2.19268799,,,
2.8934,2.19299316,,,
2.8936,2.19299316,,,
2.8938,2.19299316,,,
2.894,2.19268799,,,
2.8942,2.19299316,,,
2.8944,2.19299316,,,
2.8946,2.19299316,,,
2.8948,2.19299316,,,
2.895,2.19299316,,,
2.8952,2.19299316,,,
2.8954,2.19299316,,,
2.8956,2.19299316,,,
2.8958,2.19299316,,,
2.896,2.19299316,,,
2.8962,2.19299316,,,
2.8964,2.19299316,,,
2.8966,2.19299316,,,
2.8968,2.19299316,,,
2.897,2.19299316,,,
2.8972,2.19299316,,,
2.8974,2.19299316,,,
2.8976,2.19299316,,,
2.8978,2.19299316,,,
2.898,2.19299316,,,
2.8982,2.19299316,,,
2.8984,2.19299316,,,
2.8986,2.19268799,,,
2.8988,2.19299316,,,
2.899,2.19299316,,,
2.8992,2.19299316,,,
2.8994,2.19299316,,,
2.8996,2.19299316,,,
2.8998,2.19268799,,,
2.9,2.19268799,,,
2.9002,2.19268799,,,
2.9004,2.19268799,,,
2.9006,2.19268799,,,
2.9008,2.19299316,,,
2.901,2.19299316,,,
2.9012,2.19299316,,,
2.9014,2.19299316,,,
2.9016,2.19299316,,,
2.9018,2.19299316,,,
2.902,2.19299316,,,
2.9022,2.19299316,,,
2.9024,2.19299316,,,
2.9026,2.19299316,,,
2.9028,2.19299316,,,
2.903,2.19268799,,,
2.9032,2.19268799,,,
2.9034,2.19299316,,,
2.9036,2.19268799,,,
2.9038,2.19268799,,,
2.904,2.19299316,,,
2.9042,2.19299316,,,
2.9044,2.19268799,,,
2.9046,2.19299316,,,
2.9048,2.19268799,,,
2.905,2.19299316,,,
2.9052,2.19299316,,,
2.9054,2.19299316,,,
2.9056,2.19299316,,,
2.9058,2.19299316,,,
2.906,2.19299316,,,
2.9062,2.19299316,,,
2.9064,2.19268799,,,
2.9066,2.19299316,,,
2.9068,2.19268799,,,
2.907,2.19299316,,,
2.9072,2.19268799,,,
2.9074,2.19299316,,,
2.9076,2.19299316,,,
2.9078,2.19299316,,,
2.908,2.19268799,,,
2.9082,2.19268799,,,
2.9084,2.19299316,,,
2.9086,2.19299316,,,
2.9088,2.19299316,,,
2.909,2.19299316,,,
2.9092,2.19299316,,,
2.9094,2.19299316,,,
2.9096,2.19268799,,,
2.9098,2.19268799,,,
2.91,2.19299316,,,
2.9102,2.19299316,,,
2.9104,2.19299316,,,
2.9106,2.19299316,,,
2.9108,2.19268799,,,
2.911,2.19299316,,,
2.9112,2.19299316,,,
2.9114,2.19299316,,,
2.9116,2.19299316,,,
2.9118,2.19268799,,,
2.912,2.19299316,,,
2.9122,2.19299316,,,
2.9124,2.19299316,,,
2.9126,2.19299316,,,
2.9128,2.19299316,,,
2.913,2.19268799,,,
2.9132,2.19299316,,,
2.9134,2.19268799,,,
2.9136,2.19299316,,,
2.9138,2.19299316,,,
2.914,2.19268799,,,
2.9142,2.19268799,,,
2.9144,2.19299316,,,
2.9146,2.19299316,,,
2.9148,2.19299316,,,
2.915,2.19299316,,,
2.9152,2.19299316,,,
2.9154,2.19299316,,,
2.9156,2.19299316,,,
2.9158,2.19299316,,,
2.916,2.19299316,,,
2.9162,2.19268799,,,
2.9164,2.19299316,,,
2.9166,2.19299316,,,
2.9168,2.19299316,,,
2.917,2.19299316,,,
2.9172,2.19299316,,,
2.9174,2.19299316,,,
2.9176,2.19299316,,,
2.9178,2.19299316,,,
2.918,2.19299316,,,
2.9182,2.19299316,,,
2.9184,2.19299316,,,
2.9186,2.19299316,,,
2.9188,2.19299316,,,
2.919,2.19329834,,,
2.9192,2.19299316,,,
2.9194,2.19268799,,,
2.9196,2.19299316,,,
2.9198,2.19299316,,,
2.92,2.19299316,,,
2.9202,2.19268799,,,
2.9204,2.19299316,,,
2.9206,2.19299316,,,
2.9208,2.19268799,,,
2.921,2.19299316,,,
2.9212,2.19329834,,,
2.9214,2.19299316,,,
2.9216,2.19268799,,,
2.9218,2.19299316,,,
2.922,2.19299316,,,
2.9222,2.19299316,,,
2.9224,2.19299316,,,
2.9226,2.19299316,,,
2.9228,2.19299316,,,
2.923,2.19299316,,,
2.9232,2.19268799,,,
2.9234,2.19299316,,,
2.9236,2.19299316,,,
2.9238,2.19299316,,,
2.924,2.19299316,,,
2.9242,2.19299316,,,
2.9244,2.19299316,,,
2.9246,2.19299316,,,
2.9248,2.19299316,,,
2.925,2.19299316,,,
2.9252,2.19299316,,,
2.9254,2.19299316,,,
2.9256,2.19299316,,,
2.9258,2.19299316,,,
2.926,2.19299316,,,
2.9262,2.19299316,,,
2.9264,2.19299316,,,
2.9266,2.19268799,,,
2.9268,2.19299316,,,
2.927,2.19268799,,,
2.9272,2.19268799,,,
2.9274,2.19299316,,,
2.9276,2.19299316,,,
2.9278,2.19299316,,,
2.928,2.19299316,,,
2.9282,2.19299316,,,
2.9284,2.19299316,,,
2.9286,2.19299316,,,
2.9288,2.19299316,,,
2.929,2.19299316,,,
2.9292,2.19299316,,,
2.9294,2.19299316,,,
2.9296,2.19268799,,,
2.9298,2.19299316,,,
2.93,2.19299316,,,
2.9302,2.19299316,,,
2.9304,2.19268799,,,
2.9306,2.19299316,,,
2.9308,2.19268799,,,
2.931,2.19299316,,,
2.9312,2.19299316,,,
2.9314,2.19299316,,,
2.9316,2.19299316,,,
2.9318,2.19268799,,,
2.932,2.19268799,,,
2.9322,2.19299316,,,
2.9324,2.19299316,,,
2.9326,2.19299316,,,
2.9328,2.19299316,,,
2.933,2.19268799,,,
2.9332,2.19299316,,,
2.9334,2.19268799,,,
2.9336,2.19268799,,,
2.9338,2.19299316,,,
2.934,2.19299316,,,
2.9342,2.19268799,,,
2.9344,2.19299316,,,
2.9346,2.19299316,,,
2.9348,2.19299316,,,
2.935,2.19299316,,,
2.9352,2.19299316,,,
2.9354,2.19299316,,,
2.9356,2.19268799,,,
2.9358,2.19299316,,,
2.936,2.19268799,,,
2.9362,2.19299316,,,
2.9364,2.19299316,,,
2.9366,2.19299316,,,
2.9368,2.19268799,,,
2.937,2.19299316,,,
2.9372,2.19268799,,,
2.9374,2.19299316,,,
2.9376,2.19299316,,,
2.9378,2.19299316,,,
2.938,2.19299316,,,
2.9382,2.19299316,,,
2.9384,2.19268799,,,
2.9386,2.19299316,,,
2.9388,2.19299316,,,
2.939,2.19268799,,,
2.9392,2.19299316,,,
2.9394,2.19299316,,,
2.9396,2.19299316,,,
2.9398,2.19299316,,,
2.94,2.19299316,,,
2.9402,2.19299316,,,
2.9404,2.19268799,,,
2.9406,2.19299316,,,
2.9408,2.19268799,,,
2.941,2.19299316,,,
2.9412,2.19299316,,,
2.9414,2.19299316,,,
2.9416,2.19268799,,,
2.9418,2.19299316,,,
2.942,2.19299316,,,
2.9422,2.19268799,,,
2.9424,2.19299316,,,
2.9426,2.19268799,,,
2.9428,2.19299316,,,
2.943,2.19299316,,,
2.9432,2.19299316,,,
2.9434,2.19299316,,,
2.9436,2.19299316,,,
2.9438,2.19329834,,,
2.944,2.19299316,,,
2.9442,2.19299316,,,
2.9444,2.19299316,,,
2.9446,2.19299316,,,
2.9448,2.19299316,,,
2.945,2.19299316,,,
2.9452,2.19299316,,,
2.9454,2.19299316,,,
2.9456,2.19299316,,,
2.9458,2.19299316,,,
2.946,2.19299316,,,
2.9462,2.19299316,,,
2.9464,2.19268799,,,
2.9466,2.19299316,,,
2.9468,2.19299316,,,
2.947,2.19299316,,,
2.9472,2.19299316,,,
2.9474,2.19299316,,,
2.9476,2.19299316,,,
2.9478,2.19299316,,,
2.948,2.19299316,,,
2.9482,2.19268799,,,
2.9484,2.19299316,,,
2.9486,2.19299316,,,
2.9488,2.19268799,,,
2.949,2.19268799,,,
2.9492,2.19299316,,,
2.9494,2.19268799,,,
2.9496,2.19268799,,,
2.9498,2.19299316,,,
2.95,2.19268799,,,
2.9502,2.19268799,,,
2.9504,2.19268799,,,
2.9506,2.19268799,,,
2.9508,2.19299316,,,
2.951,2.19299316,,,
2.9512,2.19299316,,,
2.9514,2.19299316,,,
2.9516,2.19299316,,,
2.9518,2.19299316,,,
2.952,2.19299316,,,
2.9522,2.19299316,,,
2.9524,2.19299316,,,
2.9526,2.19299316,,,
2.9528,2.19299316,,,
2.953,2.19299316,,,
2.9532,2.19299316,,,
2.9534,2.19299316,,,
2.9536,2.19299316,,,
2.9538,2.19268799,,,
2.954,2.19299316,,,
2.9542,2.19299316,,,
2.9544,2.19299316,,,
2.9546,2.19299316,,,
2.9548,2.19299316,,,
2.955,2.19299316,,,
2.9552,2.19299316,,,
2.9554,2.19268799,,,
2.9556,2.19299316,,,
2.9558,2.19299316,,,
2.956,2.19299316,,,
2.9562,2.19299316,,,
2.9564,2.19299316,,,
2.9566,2.19268799,,,
2.9568,2.19268799,,,
2.957,2.19299316,,,
2.9572,2.19268799,,,
2.9574,2.19268799,,,
2.9576,2.19299316,,,
2.9578,2.19299316,,,
2.958,2.19268799,,,
2.9582,2.19299316,,,
2.9584,2.19299316,,,
2.9586,2.19299316,,,
2.9588,2.19299316,,,
2.959,2.19299316,,,
2.9592,2.19299316,,,
2.9594,2.19299316,,,
2.9596,2.19299316,,,
2.9598,2.19299316,,,
2.96,2.19299316,,,
2.9602,2.19299316,,,
2.9604,2.19299316,,,
2.9606,2.19299316,,,
2.9608,2.19299316,,,
2.961,2.19299316,,,
2.9612,2.19299316,,,
2.9614,2.19299316,,,
2.9616,2.19268799,,,
2.9618,2.19299316,,,
2.962,2.19268799,,,
2.9622,2.19299316,,,
2.9624,2.19268799,,,
2.9626,2.19299316,,,
2.9628,2.19299316,,,
2.963,2.19299316,,,
2.9632,2.19299316,,,
2.9634,2.19299316,,,
2.9636,2.19299316,,,
2.9638,2.19299316,,,
2.964,2.19268799,,,
2.9642,2.19268799,,,
2.9644,2.19299316,,,
2.9646,2.19268799,,,
2.9648,2.19268799,,,
2.965,2.19299316,,,
2.9652,2.19299316,,,
2.9654,2.19299316,,,
2.9656,2.19268799,,,
2.9658,2.19299316,,,
2.966,2.19299316,,,
2.9662,2.19299316,,,
2.9664,2.19299316,,,
2.9666,2.19299316,,,
2.9668,2.19268799,,,
2.967,2.19268799,,,
2.9672,2.19299316,,,
2.9674,2.19268799,,,
2.9676,2.19299316,,,
2.9678,2.19268799,,,
2.968,2.19299316,,,
2.9682,2.19299316,,,
2.9684,2.19299316,,,
2.9686,2.19299316,,,
2.9688,2.19268799,,,
2.969,2.19299316,,,
2.9692,2.19299316,,,
2.9694,2.19299316,,,
2.9696,2.19299316,,,
2.9698,2.19299316,,,
2.97,2.19268799,,,
2.9702,2.19299316,,,
2.9704,2.19299316,,,
2.9706,2.19299316,,,
2.9708,2.19268799,,,
2.971,2.19268799,,,
2.9712,2.19299316,,,
2.9714,2.19299316,,,
2.9716,2.19268799,,,
2.9718,2.19329834,,,
2.972,2.19299316,,,
2.9722,2.19268799,,,
2.9724,2.19299316,,,
2.9726,2.19268799,,,
2.9728,2.19299316,,,
2.973,2.19268799,,,
2.9732,2.19299316,,,
2.9734,2.19299316,,,
2.9736,2.19299316,,,
2.9738,2.19299316,,,
2.974,2.19268799,,,
2.9742,2.19299316,,,
2.9744,2.19299316,,,
2.9746,2.19299316,,,
2.9748,2.19268799,,,
2.975,2.19299316,,,
2.9752,2.19299316,,,
2.9754,2.19299316,,,
2.9756,2.19299316,,,
2.9758,2.19299316,,,
2.976,2.19299316,,,
2.9762,2.19299316,,,
2.9764,2.19299316,,,
2.9766,2.19299316,,,
2.9768,2.19299316,,,
2.977,2.19299316,,,
2.9772,2.19299316,,,
2.9774,2.19299316,,,
2.9776,2.19299316,,,
2.9778,2.19299316,,,
2.978,2.19268799,,,
2.9782,2.19299316,,,
2.9784,2.19268799,,,
2.9786,2.19299316,,,
2.9788,2.19299316,,,
2.979,2.19299316,,,
2.9792,2.19299316,,,
2.9794,2.19299316,,,
2.9796,2.19299316,,,
2.9798,2.19268799,,,
2.98,2.19299316,,,
2.9802,2.19299316,,,
2.9804,2.19299316,,,
2.9806,2.19299316,,,
2.9808,2.19268799,,,
2.981,2.19299316,,,
2.9812,2.19268799,,,
2.9814,2.19299316,,,
2.9816,2.19299316,,,
2.9818,2.19299316,,,
2.982,2.19299316,,,
2.9822,2.19299316,,,
2.9824,2.19299316,,,
2.9826,2.19268799,,,
2.9828,2.19268799,,,
2.983,2.19299316,,,
2.9832,2.19299316,,,
2.9834,2.19268799,,,
2.9836,2.19299316,,,
2.9838,2.19299316,,,
2.984,2.19299316,,,
2.9842,2.19299316,,,
2.9844,2.19299316,,,
2.9846,2.19299316,,,
2.9848,2.19268799,,,
2.985,2.19299316,,,
2.9852,2.19299316,,,
2.9854,2.19299316,,,
2.9856,2.19299316,,,
2.9858,2.19299316,,,
2.986,2.19268799,,,
2.9862,2.19299316,,,
2.9864,2.19299316,,,
2.9866,2.19299316,,,
2.9868,2.19299316,,,
2.987,2.19299316,,,
2.9872,2.19299316,,,
2.9874,2.19268799,,,
2.9876,2.19268799,,,
2.9878,2.19299316,,,
2.988,2.19268799,,,
2.9882,2.19268799,,,
2.9884,2.19299316,,,
2.9886,2.19268799,,,
2.9888,2.19299316,,,
2.989,2.19299316,,,
2.9892,2.19299316,,,
2.9894,2.19268799,,,
2.9896,2.19299316,,,
2.9898,2.19268799,,,
2.99,2.19299316,,,
2.9902,2.19299316,,,
2.9904,2.19299316,,,
2.9906,2.19299316,,,
2.9908,2.19299316,,,
2.991,2.19299316,,,
2.9912,2.19268799,,,
2.9914,2.19299316,,,
2.9916,2.19299316,,,
2.9918,2.19299316,,,
2.992,2.19299316,,,
2.9922,2.19268799,,,
2.9924,2.19299316,,,
2.9926,2.19299316,,,
2.9928,2.19268799,,,
2.993,2.19299316,,,
2.9932,2.19299316,,,
2.9934,2.19299316,,,
2.9936,2.19299316,,,
2.9938,2.19299316,,,
2.994,2.19299316,,,
2.9942,2.19268799,,,
2.9944,2.19299316,,,
2.9946,2.19299316,,,
2.9948,2.19299316,,,
2.995,2.19299316,,,
2.9952,2.19268799,,,
2.9954,2.19299316,,,
2.9956,2.19299316,,,
2.9958,2.19299316,,,
2.996,2.19299316,,,
2.9962,2.19299316,,,
2.9964,2.19299316,,,
2.9966,2.19299316,,,
2.9968,2.19268799,,,
2.997,2.19268799,,,
2.9972,2.19268799,,,
2.9974,2.19299316,,,
2.9976,2.19268799,,,
2.9978,2.19299316,,,
2.998,2.19299316,,,
2.9982,2.19299316,,,
2.9984,2.19268799,,,
2.9986,2.19299316,,,
2.9988,2.19299316,,,
2.999,2.19268799,,,
2.9992,2.19299316,,,
2.9994,2.19299316,,,
2.9996,2.19299316,,,
2.9998,2.19268799,,,
3.0,2.19299316,,,
3.0002,2.19299316,,,
3.0004,2.19299316,,,
3.0006,2.19299316,,,
3.0008,2.19268799,,,
3.001,2.19299316,,,
3.0012,2.19299316,,,
3.0014,2.19268799,,,
3.0016,2.19299316,,,
3.0018,2.19268799,,,
3.002,2.19299316,,,
3.0022,2.19299316,,,
3.0024,2.19299316,,,
3.0026,2.19299316,,,
3.0028,2.19299316,,,
3.003,2.19268799,,,
3.0032,2.19299316,,,
3.0034,2.19299316,,,
3.0036,2.19299316,,,
3.0038,2.19299316,,,
3.004,2.19299316,,,
3.0042,2.19268799,,,
3.0044,2.19299316,,,
3.0046,2.19268799,,,
3.0048,2.19268799,,,
3.005,2.19299316,,,
3.0052,2.19268799,,,
3.0054,2.19299316,,,
3.0056,2.19299316,,,
3.0058,2.19268799,,,
3.006,2.19299316,,,
3.0062,2.19299316,,,
3.0064,2.19299316,,,
3.0066,2.19268799,,,
3.0068,2.19268799,,,
3.007,2.19299316,,,
3.0072,2.19299316,,,
3.0074,2.19268799,,,
3.0076,2.19299316,,,
3.0078,2.19299316,,,
3.008,2.19268799,,,
3.0082,2.19268799,,,
3.0084,2.19299316,,,
3.0086,2.19299316,,,
3.0088,2.19299316,,,
3.009,2.19268799,,,
3.0092,2.19299316,,,
3.0094,2.19299316,,,
3.0096,2.19268799,,,
3.0098,2.19299316,,,
3.01,2.19299316,,,
3.0102,2.19299316,,,
3.0104,2.19299316,,,
3.0106,2.19299316,,,
3.0108,2.19268799,,,
3.011,2.19299316,,,
3.0112,2.19268799,,,
3.0114,2.19299316,,,
3.0116,2.19299316,,,
3.0118,2.19299316,,,
3.012,2.19299316,,,
3.0122,2.19299316,,,
3.0124,2.19268799,,,
3.0126,2.19299316,,,
3.0128,2.19299316,,,
3.013,2.19268799,,,
3.0132,2.19299316,,,
3.0134,2.19299316,,,
3.0136,2.19299316,,,
3.0138,2.19299316,,,
3.014,2.19268799,,,
3.0142,2.19268799,,,
3.0144,2.19299316,,,
3.0146,2.19299316,,,
3.0148,2.19268799,,,
3.015,2.19299316,,,
3.0152,2.19299316,,,
3.0154,2.19299316,,,
3.0156,2.19268799,,,
3.0158,2.19299316,,,
3.016,2.19268799,,,
3.0162,2.19299316,,,
3.0164,2.19299316,,,
3.0166,2.19329834,,,
3.0168,2.19268799,,,
3.017,2.19299316,,,
3.0172,2.19299316,,,
3.0174,2.19299316,,,
3.0176,2.19299316,,,
3.0178,2.19299316,,,
3.018,2.19268799,,,
3.0182,2.19268799,,,
3.0184,2.19268799,,,
3.0186,2.19268799,,,
3.0188,2.19299316,,,
3.019,2.19268799,,,
3.0192,2.19299316,,,
3.0194,2.19268799,,,
3.0196,2.19268799,,,
3.0198,2.19268799,,,
3.02,2.19299316,,,
3.0202,2.19299316,,,
3.0204,2.19268799,,,
3.0206,2.19299316,,,
3.0208,2.19299316,,,
3.021,2.19268799,,,
3.0212,2.19299316,,,
3.0214,2.19299316,,,
3.0216,2.19299316,,,
3.0218,2.19299316,,,
3.022,2.19299316,,,
3.0222,2.19299316,,,
3.0224,2.19299316,,,
3.0226,2.19299316,,,
3.0228,2.19299316,,,
3.023,2.19299316,,,
3.0232,2.19268799,,,
3.0234,2.19299316,,,
3.0236,2.19299316,,,
3.0238,2.19299316,,,
3.024,2.19299316,,,
3.0242,2.19299316,,,
3.0244,2.19299316,,,
3.0246,2.19299316,,,
3.0248,2.19268799,,,
3.025,2.19299316,,,
3.0252,2.19299316,,,
3.0254,2.19299316,,,
3.0256,2.19299316,,,
3.0258,2.19299316,,,
3.026,2.19299316,,,
3.0262,2.19268799,,,
3.0264,2.19299316,,,
3.0266,2.19299316,,,
3.0268,2.19268799,,,
3.027,2.19299316,,,
3.0272,2.19268799,,,
3.0274,2.19299316,,,
3.0276,2.19299316,,,
3.0278,2.19268799,,,
3.028,2.19299316,,,
3.0282,2.19299316,,,
3.0284,2.19299316,,,
3.0286,2.19299316,,,
3.0288,2.19299316,,,
3.029,2.19299316,,,
3.0292,2.19299316,,,
3.0294,2.19299316,,,
3.0296,2.19299316,,,
3.0298,2.19268799,,,
3.03,2.19299316,,,
3.0302,2.19299316,,,
3.0304,2.19299316,,,
3.0306,2.19299316,,,
3.0308,2.19299316,,,
3.031,2.19299316,,,
3.0312,2.19268799,,,
3.0314,2.19299316,,,
3.0316,2.19299316,,,
3.0318,2.19268799,,,
3.032,2.19299316,,,
3.0322,2.19299316,,,
3.0324,2.19299316,,,
3.0326,2.19268799,,,
3.0328,2.19299316,,,
3.033,2.19268799,,,
3.0332,2.19299316,,,
3.0334,2.19268799,,,
3.0336,2.19268799,,,
3.0338,2.19299316,,,
3.034,2.19299316,,,
3.0342,2.19268799,,,
3.0344,2.19268799,,,
3.0346,2.19299316,,,
3.0348,2.19268799,,,
3.035,2.19299316,,,
3.0352,2.19268799,,,
3.0354,2.19299316,,,
3.0356,2.19299316,,,
3.0358,2.19299316,,,
3.036,2.19268799,,,
3.0362,2.19299316,,,
3.0364,2.19268799,,,
3.0366,2.19299316,,,
3.0368,2.19299316,,,
3.037,2.19299316,,,
3.0372,2.19299316,,,
3.0374,2.19299316,,,
3.0376,2.19299316,,,
3.0378,2.19299316,,,
3.038,2.19299316,,,
3.0382,2.19299316,,,
3.0384,2.19299316,,,
3.0386,2.19299316,,,
3.0388,2.19299316,,,
3.039,2.19299316,,,
3.0392,2.19299316,,,
3.0394,2.19299316,,,
3.0396,2.19299316,,,
3.0398,2.19299316,,,
3.04,2.19268799,,,
3.0402,2.19268799,,,
3.0404,2.19299316,,,
3.0406,2.19299316,,,
3.0408,2.19299316,,,
3.041,2.19299316,,,
3.0412,2.19299316,,,
3.0414,2.19299316,,,
3.0416,2.19299316,,,
3.0418,2.19299316,,,
3.042,2.19268799,,,
3.0422,2.19299316,,,
3.0424,2.19299316,,,
3.0426,2.19299316,,,
3.0428,2.19268799,,,
3.043,2.19299316,,,
3.0432,2.19299316,,,
3.0434,2.19299316,,,
3.0436,2.19268799,,,
3.0438,2.19299316,,,
3.044,2.19299316,,,
3.0442,2.19299316,,,
3.0444,2.19299316,,,
3.0446,2.19299316,,,
3.0448,2.19299316,,,
3.045,2.19299316,,,
3.0452,2.19299316,,,
3.0454,2.19299316,,,
3.0456,2.19299316,,,
3.0458,2.19299316,,,
3.046,2.19299316,,,
3.0462,2.19299316,,,
3.0464,2.19299316,,,
3.0466,2.19299316,,,
3.0468,2.19268799,,,
3.047,2.19299316,,,
3.0472,2.19268799,,,
3.0474,2.19299316,,,
3.0476,2.19268799,,,
3.0478,2.19299316,,,
3.048,2.19299316,,,
3.0482,2.19268799,,,
3.0484,2.19268799,,,
3.0486,2.19268799,,,
3.0488,2.19268799,,,
3.049,2.19299316,,,
3.0492,2.19299316,,,
3.0494,2.19299316,,,
3.0496,2.19268799,,,
3.0498,2.19299316,,,
3.05,2.19299316,,,
3.0502,2.19299316,,,
3.0504,2.19268799,,,
3.0506,2.19299316,,,
3.0508,2.19299316,,,
3.051,2.19299316,,,
3.0512,2.19268799,,,
3.0514,2.19268799,,,
3.0516,2.19299316,,,
3.0518,2.19299316,,,
3.052,2.19299316,,,
3.0522,2.19268799,,,
3.0524,2.19299316,,,
3.0526,2.19299316,,,
3.0528,2.19299316,,,
3.053,2.19299316,,,
3.0532,2.19268799,,,
3.0534,2.19268799,,,
3.0536,2.19299316,,,
3.0538,2.19299316,,,
3.054,2.19299316,,,
3.0542,2.19299316,,,
3.0544,2.19299316,,,
3.0546,2.19299316,,,
3.0548,2.19268799,,,
3.055,2.19268799,,,
3.0552,2.19299316,,,
3.0554,2.19299316,,,
3.0556,2.19299316,,,
3.0558,2.19299316,,,
3.056,2.19299316,,,
3.0562,2.19299316,,,
3.0564,2.19268799,,,
3.0566,2.19299316,,,
3.0568,2.19268799,,,
3.057,2.19299316,,,
3.0572,2.19299316,,,
3.0574,2.19299316,,,
3.0576,2.19299316,,,
3.0578,2.19299316,,,
3.058,2.19299316,,,
3.0582,2.19299316,,,
3.0584,2.19299316,,,
3.0586,2.19268799,,,
3.0588,2.19299316,,,
3.059,2.19329834,,,
3.0592,2.19299316,,,
3.0594,2.19268799,,,
3.0596,2.19268799,,,
3.0598,2.19299316,,,
3.06,2.19299316,,,
3.0602,2.19299316,,,
3.0604,2.19299316,,,
3.0606,2.19299316,,,
3.0608,2.19299316,,,
3.061,2.19299316,,,
3.0612,2.19299316,,,
3.0614,2.19268799,,,
3.0616,2.19299316,,,
3.0618,2.19299316,,,
3.062,2.19299316,,,
3.0622,2.19299316,,,
3.0624,2.19268799,,,
3.0626,2.19268799,,,
3.0628,2.19299316,,,
3.063,2.19299316,,,
3.0632,2.19299316,,,
3.0634,2.19299316,,,
3.0636,2.19268799,,,
3.0638,2.19268799,,,
3.064,2.19268799,,,
3.0642,2.19299316,,,
3.0644,2.19299316,,,
