time(s),DAC ch0(V),DAC ch1(V),DAC ch2(V),DAC ch3(V),ADC ch0(V),ADC ch1(V),ADC ch2(V),ADC ch3(V)
1.214,0.607,,,,0.60058594,,,
1.2145,0.60725,,,,0.60058594,,,
1.215,0.6075,,,,0.60089111,,,
1.2155,0.60775,,,,0.60089111,,,
1.216,0.608,,,,0.60119629,,,
1.2165,0.60825,,,,0.60180664,,,
1.217,0.6085,,,,0.60150146,,,
1.2175,0.60875,,,,0.60180664,,,
1.218,0.609,,,,0.60211182,,,
1.2185,0.60925,,,,0.60241699,,,
1.219,0.6095,,,,0.60241699,,,
1.2195,0.60975,,,,0.60272217,,,
1.22,0.61,,,,0.60302734,,,
1.2205,0.61025,,,,0.60333252,,,
1.221,0.6105,,,,0.6036377,,,
1.2215,0.61075,,,,0.60424805,,,
1.222,0.611,,,,0.60424805,,,
1.2225,0.61125,,,,0.60455322,,,
1.223,0.6115,,,,0.6048584,,,
1.2235,0.61175,,,,0.60546875,,,
1.224,0.612,,,,0.60546875,,,
1.2245,0.61225,,,,0.60546875,,,
1.225,0.6125,,,,0.60546875,,,
1.2255,0.61275,,,,0.60546875,,,
1.226,0.613,,,,0.60638428,,,
1.2265,0.61325,,,,0.60638428,,,
1.227,0.6135,,,,0.60668945,,,
1.2275,0.61375,,,,0.60699463,,,
1.228,0.614,,,,0.60699463,,,
1.2285,0.61425,,,,0.60699463,,,
1.229,0.6145,,,,0.60760498,,,
1.2295,0.61475,,,,0.60852051,,,
1.23,0.615,,,,0.60882568,,,
1.2305,0.61525,,,,0.60913086,,,
1.231,0.6155,,,,0.60913086,,,
1.2315,0.61575,,,,0.60943604,,,
1.232,0.616,,,,0.60943604,,,
1.2325,0.61625,,,,0.60974121,,,
1.233,0.6165,,,,0.61004639,,,
1.2335,0.61675,,,,0.61065674,,,
1.234,0.617,,,,0.61065674,,,
1.2345,0.61725,,,,0.61096191,,,
1.235,0.6175,,,,0.61096191,,,
1.2355,0.61775,,,,0.61096191,,,
1.236,0.618,,,,0.61126709,,,
1.2365,0.61825,,,,0.61126709,,,
1.237,0.6185,,,,0.61157227,,,
1.2375,0.61875,,,,0.61187744,,,
1.238,0.619,,,,0.61248779,,,
1.2385,0.61925,,,,0.61309814,,,
1.239,0.6195,,,,0.6137085,,,
1.2395,0.61975,,,,0.6137085,,,
1.24,0.62,,,,0.61401367,,,
1.2405,0.62025,,,,0.61401367,,,
1.241,0.6205,,,,0.61431885,,,
1.2415,0.62075,,,,0.61431885,,,
1.242,0.621,,,,0.61431885,,,
1.2425,0.62125,,,,0.61462402,,,
1.243,0.6215,,,,0.6149292,,,
1.2435,0.62175,,,,0.61553955,,,
1.244,0.622,,,,0.61553955,,,
1.2445,0.62225,,,,0.61584473,,,
1.245,0.6225,,,,0.6161499,,,
1.2455,0.62275,,,,0.61584473,,,
1.246,0.623,,,,0.61645508,,,
1.2465,0.62325,,,,0.61676025,,,
1.247,0.6235,,,,0.61706543,,,
1.2475,0.62375,,,,0.61706543,,,
1.248,0.624,,,,0.61737061,,,
1.2485,0.62425,,,,0.61767578,,,
1.249,0.6245,,,,0.61767578,,,
1.2495,0.62475,,,,0.61798096,,,
1.25,0.625,,,,0.61828613,,,
1.2505,0.62525,,,,0.61828613,,,
1.251,0.6255,,,,0.61859131,,,
1.2515,0.62575,,,,0.61889648,,,
1.252,0.626,,,,0.61920166,,,
1.2525,0.62625,,,,0.61950684,,,
1.253,0.6265,,,,0.61950684,,,
1.2535,0.62675,,,,0.61981201,,,
1.254,0.627,,,,0.62042236,,,
1.2545,0.62725,,,,0.62042236,,,
1.255,0.6275,,,,0.62072754,,,
1.2555,0.62775,,,,0.62133789,,,
1.256,0.628,,,,0.62103271,,,
1.2565,0.62825,,,,0.62164307,,,
1.257,0.6285,,,,0.62194824,,,
1.2575,0.62875,,,,0.62225342,,,
1.258,0.629,,,,0.62286377,,,
1.2585,0.62925,,,,0.62255859,,,
1.259,0.6295,,,,0.62286377,,,
1.2595,0.62975,,,,0.62286377,,,
1.26,0.63,,,,0.62316895,,,
1.2605,0.63025,,,,0.62408447,,,
1.261,0.6305,,,,0.62408447,,,
1.2615,0.63075,,,,0.62438965,,,
1.262,0.631,,,,0.62469482,,,
1.2625,0.63125,,,,0.62469482,,,
1.263,0.6315,,,,0.625,,,
1.2635,0.63175,,,,0.62530518,,,
1.264,0.632,,,,0.62530518,,,
1.2645,0.63225,,,,0.62591553,,,
1.265,0.6325,,,,0.6262207,,,
1.2655,0.63275,,,,0.62652588,,,
1.266,0.633,,,,0.62683105,,,
1.2665,0.63325,,,,0.62713623,,,
1.267,0.6335,,,,0.62713623,,,
1.2675,0.63375,,,,0.62713623,,,
1.268,0.634,,,,0.62774658,,,
1.2685,0.63425,,,,0.62774658,,,
1.269,0.6345,,,,0.62774658,,,
1.2695,0.63475,,,,0.62805176,,,
1.27,0.635,,,,0.62805176,,,
1.2705,0.63525,,,,0.62866211,,,
1.271,0.6355,,,,0.62896729,,,
1.2715,0.63575,,,,0.62896729,,,
1.272,0.636,,,,0.62927246,,,
1.2725,0.63625,,,,0.62927246,,,
1.273,0.6365,,,,0.62957764,,,
1.2735,0.63675,,,,0.62988281,,,
1.274,0.637,,,,0.63018799,,,
1.2745,0.63725,,,,0.63079834,,,
1.275,0.6375,,,,0.63110352,,,
1.2755,0.63775,,,,0.63079834,,,
1.276,0.638,,,,0.63140869,,,
1.2765,0.63825,,,,0.63171387,,,
1.277,0.6385,,,,0.63201904,,,
1.2775,0.63875,,,,0.63201904,,,
1.278,0.639,,,,0.63171387,,,
1.2785,0.63925,,,,0.63201904,,,
1.279,0.6395,,,,0.63293457,,,
1.2795,0.63975,,,,0.63323975,,,
1.28,0.64,,,,0.63323975,,,
1.2805,0.64025,,,,0.63354492,,,
1.281,0.6405,,,,0.63354492,,,
1.2815,0.64075,,,,0.63354492,,,
1.282,0.641,,,,0.6338501,,,
1.2825,0.64125,,,,0.63415527,,,
1.283,0.6415,,,,0.63476562,,,
1.2835,0.64175,,,,0.63476562,,,
1.284,0.642,,,,0.6350708,,,
1.2845,0.64225,,,,0.63537598,,,
1.285,0.6425,,,,0.63568115,,,
1.2855,0.64275,,,,0.63598633,,,
1.286,0.643,,,,0.6362915,,,
1.2865,0.64325,,,,0.6362915,,,
1.287,0.6435,,,,0.63690186,,,
1.2875,0.64375,,,,0.63690186,,,
1.288,0.644,,,,0.63720703,,,
1.2885,0.64425,,,,0.63751221,,,
1.289,0.6445,,,,0.63751221,,,
1.2895,0.64475,,,,0.63781738,,,
1.29,0.645,,,,0.63842773,,,
1.2905,0.64525,,,,0.63842773,,,
1.291,0.6455,,,,0.63873291,,,
1.2915,0.64575,,,,0.63873291,,,
1.292,0.646,,,,0.63873291,,,
1.2925,0.64625,,,,0.63903809,,,
1.293,0.6465,,,,0.63934326,,,
1.2935,0.64675,,,,0.63964844,,,
1.294,0.647,,,,0.63995361,,,
1.2945,0.64725,,,,0.64025879,,,
1.295,0.6475,,,,0.64025879,,,
1.2955,0.64775,,,,0.64056396,,,
1.296,0.648,,,,0.64147949,,,
1.2965,0.64825,,,,0.64178467,,,
1.297,0.6485,,,,0.64208984,,,
1.2975,0.64875,,,,0.64239502,,,
1.298,0.649,,,,0.6427002,,,
1.2985,0.64925,,,,0.6427002,,,
1.299,0.6495,,,,0.64300537,,,
1.2995,0.64975,,,,0.64331055,,,
1.3,0.65,,,,0.64361572,,,
1.3005,0.65025,,,,0.64331055,,,
1.301,0.6505,,,,0.64422607,,,
1.3015,0.65075,,,,0.64422607,,,
1.302,0.651,,,,0.64422607,,,
1.3025,0.65125,,,,0.64483643,,,
1.303,0.6515,,,,0.64483643,,,
1.3035,0.65175,,,,0.64483643,,,
1.304,0.652,,,,0.64483643,,,
1.3045,0.65225,,,,0.64575195,,,
1.305,0.6525,,,,0.64575195,,,
1.3055,0.65275,,,,0.64575195,,,
1.306,0.653,,,,0.64605713,,,
1.3065,0.65325,,,,0.64666748,,,
1.307,0.6535,,,,0.64666748,,,
1.3075,0.65375,,,,0.64666748,,,
1.308,0.654,,,,0.64727783,,,
1.3085,0.65425,,,,0.64727783,,,
1.309,0.6545,,,,0.64758301,,,
1.3095,0.65475,,,,0.64788818,,,
1.31,0.655,,,,0.64819336,,,
1.3105,0.65525,,,,0.64819336,,,
1.311,0.6555,,,,0.64819336,,,
1.3115,0.65575,,,,0.64880371,,,
1.312,0.656,,,,0.64910889,,,
1.3125,0.65625,,,,0.65002441,,,
1.313,0.6565,,,,0.64971924,,,
1.3135,0.65675,,,,0.65032959,,,
1.314,0.657,,,,0.65032959,,,
1.3145,0.65725,,,,0.65032959,,,
1.315,0.6575,,,,0.65063477,,,
1.3155,0.65775,,,,0.65063477,,,
1.316,0.658,,,,0.65063477,,,
1.3165,0.65825,,,,0.65093994,,,
1.317,0.6585,,,,0.65124512,,,
1.3175,0.65875,,,,0.65185547,,,
1.318,0.659,,,,0.65216064,,,
1.3185,0.65925,,,,0.65216064,,,
1.319,0.6595,,,,0.65246582,,,
1.3195,0.65975,,,,0.65246582,,,
1.32,0.66,,,,0.652771,,,
1.3205,0.66025,,,,0.65338135,,,
1.321,0.6605,,,,0.65368652,,,
1.3215,0.66075,,,,0.65368652,,,
1.322,0.661,,,,0.65368652,,,
1.3225,0.66125,,,,0.65368652,,,
1.323,0.6615,,,,0.6539917,,,
1.3235,0.66175,,,,0.65460205,,,
1.324,0.662,,,,0.65490723,,,
1.3245,0.66225,,,,0.6552124,,,
1.325,0.6625,,,,0.65551758,,,
1.3255,0.66275,,,,0.65551758,,,
1.326,0.663,,,,0.65582275,,,
1.3265,0.66325,,,,0.65612793,,,
1.327,0.6635,,,,0.65612793,,,
1.3275,0.66375,,,,0.65643311,,,
1.328,0.664,,,,0.65612793,,,
1.3285,0.66425,,,,0.65704346,,,
1.329,0.6645,,,,0.65765381,,,
1.3295,0.66475,,,,0.65795898,,,
1.33,0.665,,,,0.65826416,,,
1.3305,0.66525,,,,0.65795898,,,
1.331,0.6655,,,,0.65856934,,,
1.3315,0.66575,,,,0.65856934,,,
1.332,0.666,,,,0.65887451,,,
1.3325,0.66625,,,,0.65887451,,,
1.333,0.6665,,,,0.65979004,,,
1.3335,0.66675,,,,0.65917969,,,
1.334,0.667,,,,0.65979004,,,
1.3345,0.66725,,,,0.66040039,,,
1.335,0.6675,,,,0.66070557,,,
1.3355,0.66775,,,,0.66070557,,,
1.336,0.668,,,,0.66070557,,,
1.3365,0.66825,,,,0.66070557,,,
1.337,0.6685,,,,0.66131592,,,
1.3375,0.66875,,,,0.66162109,,,
1.338,0.669,,,,0.66162109,,,
1.3385,0.66925,,,,0.66192627,,,
1.339,0.6695,,,,0.66192627,,,
1.3395,0.66975,,,,0.66223145,,,
1.34,0.67,,,,0.66253662,,,
1.3405,0.67025,,,,0.6628418,,,
1.341,0.6705,,,,0.6628418,,,
1.3415,0.67075,,,,0.66314697,,,
1.342,0.671,,,,0.66314697,,,
1.3425,0.67125,,,,0.66314697,,,
1.343,0.6715,,,,0.6640625,,,
1.3435,0.67175,,,,0.6640625,,,
1.344,0.672,,,,0.6652832,,,
1.3445,0.67225,,,,0.66497803,,,
1.345,0.6725,,,,0.6652832,,,
1.3455,0.67275,,,,0.66589355,,,
1.346,0.673,,,,0.66619873,,,
1.3465,0.67325,,,,0.66650391,,,
1.347,0.6735,,,,0.66680908,,,
1.3475,0.67375,,,,0.66680908,,,
1.348,0.674,,,,0.66711426,,,
1.3485,0.67425,,,,0.66711426,,,
1.349,0.6745,,,,0.66741943,,,
1.3495,0.67475,,,,0.66772461,,,
1.35,0.675,,,,0.66741943,,,
1.3505,0.67525,,,,0.66772461,,,
1.351,0.6755,,,,0.66864014,,,
1.3515,0.67575,,,,0.66925049,,,
1.352,0.676,,,,0.66955566,,,
1.3525,0.67625,,,,0.66955566,,,
1.353,0.6765,,,,0.66955566,,,
1.3535,0.67675,,,,0.66955566,,,
1.354,0.677,,,,0.66955566,,,
1.3545,0.67725,,,,0.67016602,,,
1.355,0.6775,,,,0.67047119,,,
1.3555,0.67775,,,,0.67016602,,,
1.356,0.678,,,,0.67077637,,,
1.3565,0.67825,,,,0.67108154,,,
1.357,0.6785,,,,0.67169189,,,
1.3575,0.67875,,,,0.67169189,,,
1.358,0.679,,,,0.67199707,,,
1.3585,0.67925,,,,0.67199707,,,
1.359,0.6795,,,,0.67260742,,,
1.3595,0.67975,,,,0.6729126,,,
1.36,0.68,,,,0.6729126,,,
1.3605,0.68025,,,,0.67321777,,,
1.361,0.6805,,,,0.67352295,,,
1.3615,0.68075,,,,0.67382812,,,
1.362,0.681,,,,0.67382812,,,
1.3625,0.68125,,,,0.6741333,,,
1.363,0.6815,,,,0.67474365,,,
1.3635,0.68175,,,,0.67474365,,,
1.364,0.682,,,,0.67474365,,,
1.3645,0.68225,,,,0.67504883,,,
1.365,0.6825,,,,0.675354,,,
1.3655,0.68275,,,,0.67565918,,,
1.366,0.683,,,,0.67626953,,,
1.3665,0.68325,,,,0.67596436,,,
1.367,0.6835,,,,0.67657471,,,
1.3675,0.68375,,,,0.67657471,,,
1.368,0.684,,,,0.67687988,,,
1.3685,0.68425,,,,0.67718506,,,
1.369,0.6845,,,,0.67718506,,,
1.3695,0.68475,,,,0.67718506,,,
1.37,0.685,,,,0.67779541,,,
1.3705,0.68525,,,,0.67749023,,,
1.371,0.6855,,,,0.67840576,,,
1.3715,0.68575,,,,0.67871094,,,
1.372,0.686,,,,0.67840576,,,
1.3725,0.68625,,,,0.67871094,,,
1.373,0.6865,,,,0.67901611,,,
1.3735,0.68675,,,,0.67932129,,,
1.374,0.687,,,,0.67962646,,,
1.3745,0.68725,,,,0.68023682,,,
1.375,0.6875,,,,0.67993164,,,
1.3755,0.68775,,,,0.68023682,,,
1.376,0.688,,,,0.68115234,,,
1.3765,0.68825,,,,0.68115234,,,
1.377,0.6885,,,,0.68145752,,,
1.3775,0.68875,,,,0.68145752,,,
1.378,0.689,,,,0.68206787,,,
1.3785,0.68925,,,,0.68206787,,,
1.379,0.6895,,,,0.68267822,,,
1.3795,0.68975,,,,0.6829834,,,
1.38,0.69,,,,0.68328857,,,
1.3805,0.69025,,,,0.68328857,,,
1.381,0.6905,,,,0.68328857,,,
1.3815,0.69075,,,,0.68328857,,,
1.382,0.691,,,,0.68359375,,,
1.3825,0.69125,,,,0.68389893,,,
1.383,0.6915,,,,0.68389893,,,
1.3835,0.69175,,,,0.68481445,,,
1.384,0.692,,,,0.68481445,,,
1.3845,0.69225,,,,0.6854248,,,
1.385,0.6925,,,,0.6854248,,,
1.3855,0.69275,,,,0.6854248,,,
1.386,0.693,,,,0.6854248,,,
1.3865,0.69325,,,,0.68572998,,,
1.387,0.6935,,,,0.68664551,,,
1.3875,0.69375,,,,0.68695068,,,
1.388,0.694,,,,0.68695068,,,
1.3885,0.69425,,,,0.68695068,,,
1.389,0.6945,,,,0.68725586,,,
1.3895,0.69475,,,,0.68756104,,,
1.39,0.695,,,,0.68786621,,,
1.3905,0.69525,,,,0.68817139,,,
1.391,0.6955,,,,0.68847656,,,
1.3915,0.69575,,,,0.68817139,,,
1.392,0.696,,,,0.68847656,,,
1.3925,0.69625,,,,0.68847656,,,
1.393,0.6965,,,,0.68847656,,,
1.3935,0.69675,,,,0.68908691,,,
1.394,0.697,,,,0.68908691,,,
1.3945,0.69725,,,,0.68908691,,,
1.395,0.6975,,,,0.68969727,,,
1.3955,0.69775,,,,0.69030762,,,
1.396,0.698,,,,0.69061279,,,
1.3965,0.69825,,,,0.69061279,,,
1.397,0.6985,,,,0.69061279,,,
1.3975,0.69875,,,,0.69091797,,,
1.398,0.699,,,,0.69122314,,,
1.3985,0.69925,,,,0.69152832,,,
1.399,0.6995,,,,0.6918335,,,
1.3995,0.69975,,,,0.6918335,,,
1.4,0.7,,,,0.69213867,,,
1.4005,0.70025,,,,0.69244385,,,
1.401,0.7005,,,,0.69274902,,,
1.4015,0.70075,,,,0.69274902,,,
1.402,0.701,,,,0.69335937,,,
1.4025,0.70125,,,,0.69335937,,,
1.403,0.7015,,,,0.69366455,,,
1.4035,0.70175,,,,0.69396973,,,
1.404,0.702,,,,0.69458008,,,
1.4045,0.70225,,,,0.69458008,,,
1.405,0.7025,,,,0.69488525,,,
1.4055,0.70275,,,,0.69488525,,,
1.406,0.703,,,,0.69519043,,,
1.4065,0.70325,,,,0.69549561,,,
1.407,0.7035,,,,0.69580078,,,
1.4075,0.70375,,,,0.69610596,,,
1.408,0.704,,,,0.69610596,,,
1.4085,0.70425,,,,0.69641113,,,
1.409,0.7045,,,,0.69641113,,,
1.4095,0.70475,,,,0.69702148,,,
1.41,0.705,,,,0.69763184,,,
1.4105,0.70525,,,,0.69763184,,,
1.411,0.7055,,,,0.69763184,,,
1.4115,0.70575,,,,0.69824219,,,
1.412,0.706,,,,0.69824219,,,
1.4125,0.70625,,,,0.69885254,,,
1.413,0.7065,,,,0.69915771,,,
1.4135,0.70675,,,,0.69915771,,,
1.414,0.707,,,,0.69915771,,,
1.4145,0.70725,,,,0.69976807,,,
1.415,0.7075,,,,0.70037842,,,
1.4155,0.70775,,,,0.70037842,,,
1.416,0.708,,,,0.70068359,,,
1.4165,0.70825,,,,0.70068359,,,
1.417,0.7085,,,,0.70068359,,,
1.4175,0.70875,,,,0.70098877,,,
1.418,0.709,,,,0.70159912,,,
1.4185,0.70925,,,,0.70220947,,,
1.419,0.7095,,,,0.70220947,,,
1.4195,0.70975,,,,0.70220947,,,
1.42,0.71,,,,0.703125,,,
1.4205,0.71025,,,,0.703125,,,
1.421,0.7105,,,,0.70343018,,,
1.4215,0.71075,,,,0.70404053,,,
1.422,0.711,,,,0.70404053,,,
1.4225,0.71125,,,,0.70404053,,,
1.423,0.7115,,,,0.70404053,,,
1.4235,0.71175,,,,0.7043457,,,
1.424,0.712,,,,0.70495605,,,
1.4245,0.71225,,,,0.70495605,,,
1.425,0.7125,,,,0.70495605,,,
1.4255,0.71275,,,,0.70556641,,,
1.426,0.713,,,,0.70587158,,,
1.4265,0.71325,,,,0.70617676,,,
1.427,0.7135,,,,0.70648193,,,
1.4275,0.71375,,,,0.70678711,,,
1.428,0.714,,,,0.70709229,,,
1.4285,0.71425,,,,0.70739746,,,
1.429,0.7145,,,,0.70739746,,,
1.4295,0.71475,,,,0.70770264,,,
1.43,0.715,,,,0.70770264,,,
1.4305,0.71525,,,,0.70770264,,,
1.431,0.7155,,,,0.70831299,,,
1.4315,0.71575,,,,0.70831299,,,
1.432,0.716,,,,0.70861816,,,
1.4325,0.71625,,,,0.70922852,,,
1.433,0.7165,,,,0.70922852,,,
1.4335,0.71675,,,,0.70983887,,,
1.434,0.717,,,,0.70983887,,,
1.4345,0.71725,,,,0.70983887,,,
1.435,0.7175,,,,0.71014404,,,
1.4355,0.71775,,,,0.71014404,,,
1.436,0.718,,,,0.71044922,,,
1.4365,0.71825,,,,0.71044922,,,
1.437,0.7185,,,,0.71044922,,,
1.4375,0.71875,,,,0.71166992,,,
1.438,0.719,,,,0.71166992,,,
1.4385,0.71925,,,,0.71166992,,,
1.439,0.7195,,,,0.7119751,,,
1.4395,0.71975,,,,0.71228027,,,
1.44,0.72,,,,0.71228027,,,
1.4405,0.72025,,,,0.71258545,,,
1.441,0.7205,,,,0.71258545,,,
1.4415,0.72075,,,,0.71289062,,,
1.442,0.721,,,,0.7131958,,,
1.4425,0.72125,,,,0.71350098,,,
1.443,0.7215,,,,0.71380615,,,
1.4435,0.72175,,,,0.71411133,,,
1.444,0.722,,,,0.71380615,,,
1.4445,0.72225,,,,0.7144165,,,
1.445,0.7225,,,,0.71472168,,,
1.4455,0.72275,,,,0.71533203,,,
1.446,0.723,,,,0.71563721,,,
1.4465,0.72325,,,,0.71563721,,,
1.447,0.7235,,,,0.71594238,,,
1.4475,0.72375,,,,0.71655273,,,
1.448,0.724,,,,0.71655273,,,
1.4485,0.72425,,,,0.71655273,,,
1.449,0.7245,,,,0.71655273,,,
1.4495,0.72475,,,,0.71685791,,,
1.45,0.725,,,,0.71716309,,,
1.4505,0.72525,,,,0.71777344,,,
1.451,0.7255,,,,0.71777344,,,
1.4515,0.72575,,,,0.71868896,,,
1.452,0.726,,,,0.71868896,,,
1.4525,0.72625,,,,0.71868896,,,
1.453,0.7265,,,,0.71899414,,,
1.4535,0.72675,,,,0.71929932,,,
1.454,0.727,,,,0.71960449,,,
1.4545,0.72725,,,,0.71960449,,,
1.455,0.7275,,,,0.71960449,,,
1.4555,0.72775,,,,0.71960449,,,
1.456,0.728,,,,0.71960449,,,
1.4565,0.72825,,,,0.72021484,,,
1.457,0.7285,,,,0.72052002,,,
1.4575,0.72875,,,,0.7208252,,,
1.458,0.729,,,,0.7208252,,,
1.4585,0.72925,,,,0.72143555,,,
1.459,0.7295,,,,0.72143555,,,
1.4595,0.72975,,,,0.72143555,,,
1.46,0.73,,,,0.72174072,,,
1.4605,0.73025,,,,0.72174072,,,
1.461,0.7305,,,,0.7220459,,,
1.4615,0.73075,,,,0.72265625,,,
1.462,0.731,,,,0.72296143,,,
1.4625,0.73125,,,,0.7232666,,,
1.463,0.7315,,,,0.72357178,,,
1.4635,0.73175,,,,0.72357178,,,
1.464,0.732,,,,0.72387695,,,
1.4645,0.73225,,,,0.72418213,,,
1.465,0.7325,,,,0.72479248,,,
1.4655,0.73275,,,,0.72509766,,,
1.466,0.733,,,,0.72509766,,,
1.4665,0.73325,,,,0.72540283,,,
1.467,0.7335,,,,0.72631836,,,
1.4675,0.73375,,,,0.72631836,,,
1.468,0.734,,,,0.72662354,,,
1.4685,0.73425,,,,0.72662354,,,
1.469,0.7345,,,,0.72662354,,,
1.4695,0.73475,,,,0.72692871,,,
1.47,0.735,,,,0.72723389,,,
1.4705,0.73525,,,,0.72784424,,,
1.471,0.7355,,,,0.72784424,,,
1.4715,0.73575,,,,0.72784424,,,
1.472,0.736,,,,0.72814941,,,
1.4725,0.73625,,,,0.72814941,,,
1.473,0.7365,,,,0.72906494,,,
1.4735,0.73675,,,,0.72967529,,,
1.474,0.737,,,,0.72967529,,,
1.4745,0.73725,,,,0.72967529,,,
1.475,0.7375,,,,0.72998047,,,
1.4755,0.73775,,,,0.72998047,,,
1.476,0.738,,,,0.730896,,,
1.4765,0.73825,,,,0.730896,,,
1.477,0.7385,,,,0.730896,,,
1.4775,0.73875,,,,0.73120117,,,
1.478,0.739,,,,0.73150635,,,
1.4785,0.73925,,,,0.73181152,,,
1.479,0.7395,,,,0.7321167,,,
1.4795,0.73975,,,,0.73272705,,,
1.48,0.74,,,,0.73272705,,,
1.4805,0.74025,,,,0.73272705,,,
1.481,0.7405,,,,0.73272705,,,
1.4815,0.74075,,,,0.73303223,,,
1.482,0.741,,,,0.7333374,,,
1.4825,0.74125,,,,0.7333374,,,
1.483,0.7415,,,,0.73364258,,,
1.4835,0.74175,,,,0.73394775,,,
1.484,0.742,,,,0.73455811,,,
1.4845,0.74225,,,,0.73516846,,,
1.485,0.7425,,,,0.73516846,,,
1.4855,0.74275,,,,0.73547363,,,
1.486,0.743,,,,0.73577881,,,
1.4865,0.74325,,,,0.73577881,,,
1.487,0.7435,,,,0.73577881,,,
1.4875,0.74375,,,,0.73638916,,,
1.488,0.744,,,,0.73608398,,,
1.4885,0.74425,,,,0.73669434,,,
1.489,0.7445,,,,0.73699951,,,
1.4895,0.74475,,,,0.73730469,,,
1.49,0.745,,,,0.73730469,,,
1.4905,0.74525,,,,0.73791504,,,
1.491,0.7455,,,,0.73760986,,,
1.4915,0.74575,,,,0.73822021,,,
1.492,0.746,,,,0.73822021,,,
1.4925,0.74625,,,,0.73852539,,,
1.493,0.7465,,,,0.73913574,,,
1.4935,0.74675,,,,0.73913574,,,
1.494,0.747,,,,0.73913574,,,
1.4945,0.74725,,,,0.73974609,,,
1.495,0.7475,,,,0.74005127,,,
1.4955,0.74775,,,,0.74035645,,,
1.496,0.748,,,,0.74066162,,,
1.4965,0.74825,,,,0.74066162,,,
1.497,0.7485,,,,0.74066162,,,
1.4975,0.74875,,,,0.74127197,,,
1.498,0.749,,,,0.74157715,,,
1.4985,0.74925,,,,0.74157715,,,
1.499,0.7495,,,,0.7421875,,,
1.4995,0.74975,,,,0.7421875,,,
1.5,0.75,,,,0.74249268,,,
1.5005,0.75025,,,,0.74279785,,,
1.501,0.7505,,,,0.74279785,,,
1.5015,0.75075,,,,0.7434082,,,
1.502,0.751,,,,0.74310303,,,
1.5025,0.75125,,,,0.74371338,,,
1.503,0.7515,,,,0.74401855,,,
1.5035,0.75175,,,,0.74462891,,,
1.504,0.752,,,,0.74493408,,,
1.5045,0.75225,,,,0.74493408,,,
1.505,0.7525,,,,0.74493408,,,
1.5055,0.75275,,,,0.74523926,,,
1.506,0.753,,,,0.74523926,,,
1.5065,0.75325,,,,0.74523926,,,
1.507,0.7535,,,,0.74554443,,,
1.5075,0.75375,,,,0.74554443,,,
1.508,0.754,,,,0.74554443,,,
1.5085,0.75425,,,,0.74645996,,,
1.509,0.7545,,,,0.74707031,,,
1.5095,0.75475,,,,0.74737549,,,
1.51,0.755,,,,0.74768066,,,
1.5105,0.75525,,,,0.74768066,,,
1.511,0.7555,,,,0.74798584,,,
1.5115,0.75575,,,,0.74829102,,,
1.512,0.756,,,,0.74890137,,,
1.5125,0.75625,,,,0.74920654,,,
1.513,0.7565,,,,0.74920654,,,
1.5135,0.75675,,,,0.74920654,,,
1.514,0.757,,,,0.74951172,,,
1.5145,0.75725,,,,0.75012207,,,
1.515,0.7575,,,,0.75012207,,,
1.5155,0.75775,,,,0.75042725,,,
1.516,0.758,,,,0.75042725,,,
1.5165,0.75825,,,,0.75042725,,,
1.517,0.7585,,,,0.7510376,,,
1.5175,0.75875,,,,0.75134277,,,
1.518,0.759,,,,0.75195312,,,
1.5185,0.75925,,,,0.7522583,,,
1.519,0.7595,,,,0.7522583,,,
1.5195,0.75975,,,,0.7522583,,,
1.52,0.76,,,,0.7522583,,,
1.5205,0.76025,,,,0.75256348,,,
1.521,0.7605,,,,0.75256348,,,
1.5215,0.76075,,,,0.75286865,,,
1.522,0.761,,,,0.75317383,,,
1.5225,0.76125,,,,0.753479,,,
1.523,0.7615,,,,0.75378418,,,
1.5235,0.76175,,,,0.75408936,,,
1.524,0.762,,,,0.75408936,,,
1.5245,0.76225,,,,0.75408936,,,
1.525,0.7625,,,,0.75469971,,,
1.5255,0.76275,,,,0.75531006,,,
1.526,0.763,,,,0.75561523,,,
1.5265,0.76325,,,,0.75561523,,,
1.527,0.7635,,,,0.75561523,,,
1.5275,0.76375,,,,0.75592041,,,
1.528,0.764,,,,0.75622559,,,
1.5285,0.76425,,,,0.75622559,,,
1.529,0.7645,,,,0.75683594,,,
1.5295,0.76475,,,,0.75683594,,,
1.53,0.765,,,,0.75714111,,,
1.5305,0.76525,,,,0.75744629,,,
1.531,0.7655,,,,0.75775146,,,
1.5315,0.76575,,,,0.75775146,,,
1.532,0.766,,,,0.75805664,,,
1.5325,0.76625,,,,0.75805664,,,
1.533,0.7665,,,,0.75927734,,,
1.5335,0.76675,,,,0.75958252,,,
1.534,0.767,,,,0.75958252,,,
1.5345,0.76725,,,,0.76019287,,,
1.535,0.7675,,,,0.7598877,,,
1.5355,0.76775,,,,0.76019287,,,
1.536,0.768,,,,0.76049805,,,
1.5365,0.76825,,,,0.76049805,,,
1.537,0.7685,,,,0.76049805,,,
1.5375,0.76875,,,,0.76080322,,,
1.538,0.769,,,,0.76049805,,,
1.5385,0.76925,,,,0.7611084,,,
1.539,0.7695,,,,0.76141357,,,
1.5395,0.76975,,,,0.76171875,,,
1.54,0.77,,,,0.76202393,,,
1.5405,0.77025,,,,0.76263428,,,
1.541,0.7705,,,,0.76263428,,,
